parent_concept_id	parent_concept_name	parent_concept_code	concept_synonym_name
4287262	Maroteaux-Lamy syndrome	69463008	MPS VI - Mucopolysaccharidosis VI
4287262	Maroteaux-Lamy syndrome	69463008	Mucopolysaccharidosis chondroitin sulfate B
4287262	Maroteaux-Lamy syndrome	69463008	N-Acetylgalactosamine-4-sulphatase deficiency
4287262	Maroteaux-Lamy syndrome	69463008	Arylsulfatase B deficiency
4287262	Maroteaux-Lamy syndrome	69463008	Mucopolysaccharidosis chondroitin sulphate B
4287262	Maroteaux-Lamy syndrome	69463008	ARSB - Arylsulphatase B deficiency
4287262	Maroteaux-Lamy syndrome	69463008	ARSB - Arylsulfatase B deficiency
4287262	Maroteaux-Lamy syndrome	69463008	Polydystrophic dwarfism
4287262	Maroteaux-Lamy syndrome	69463008	N-acetylgalactosamine-4-sulphatase deficiency
4287262	Maroteaux-Lamy syndrome	69463008	ARSB deficiency
4287262	Maroteaux-Lamy syndrome	69463008	N-Acetylgalactosamine-4-sulfatase deficiency
4287262	Maroteaux-Lamy syndrome	69463008	Maroteaux-Lamy disease
4287262	Maroteaux-Lamy syndrome	69463008	Maroteaux-Lamy syndrome (disorder)
4287262	Maroteaux-Lamy syndrome	69463008	N-acetylgalactosamine-4-sulfatase deficiency
4287262	Maroteaux-Lamy syndrome	69463008	Mucopolysaccharidosis, MPS-VI
4287262	Maroteaux-Lamy syndrome	69463008	Arylsulphatase B deficiency
4245974	Panic disorder with agoraphobia AND panic attacks in full remission	59923000	Panic disorder with agoraphobia AND panic attacks in full remission
4245974	Panic disorder with agoraphobia AND panic attacks in full remission	59923000	Panic disorder with agoraphobia AND panic attacks in full remission (disorder)
4161200	Severe bipolar II disorder	371604007	Severe bipolar II disorder
4161200	Severe bipolar II disorder	371604007	Severe bipolar II disorder (disorder)
4037669	Bipolar II disorder, most recent episode major depressive	16295005	Bipolar II disorder, most recent episode major depressive (disorder)
4037669	Bipolar II disorder, most recent episode major depressive	16295005	Bipolar II disorder, most recent episode major depressive
4200385	Severe bipolar disorder without psychotic features	53049002	Severe bipolar disorder without psychotic features (disorder)
4200385	Severe bipolar disorder without psychotic features	53049002	Severe bipolar disorder without psychotic features
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease (disorder)
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency disease
29783	Severe combined immunodeficiency disease	31323000	SCID
29783	Severe combined immunodeficiency disease	31323000	SCID - Severe combined immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Combined T-cell and B-cell immunodeficiency
29783	Severe combined immunodeficiency disease	31323000	Severe combined immunodeficiency
4250116	Global deterioration scale finding for assessment of primary degenerative dementia	407628009	Global deterioration scale finding for assessment of primary degenerative dementia (finding)
4250116	Global deterioration scale finding for assessment of primary degenerative dementia	407628009	Global deterioration scale finding for assessment of primary degenerative dementia
4156515	Malnutrition	272588001	Malnutrition, calorie
4156515	Malnutrition	272588001	Malnutrition (calorie)
4156515	Malnutrition	272588001	Malnutrition (calorie) (disorder)
200447	Gastrointestinal complication	24813008	Gastrointestinal complication
200447	Gastrointestinal complication	24813008	Gastrointestinal complication (disorder)
4215084	Stress ulcer	415623008	Stress ulcer
4215084	Stress ulcer	415623008	Stress ulcer (disorder)
4207272	Hereditary factor VIII deficiency disease without inhibitor	438360006	Haemophilia A without inhibitor
4207272	Hereditary factor VIII deficiency disease without inhibitor	438360006	Hereditary factor VIII deficiency disease without inhibitor
4207272	Hereditary factor VIII deficiency disease without inhibitor	438360006	Hereditary factor VIII deficiency disease without inhibitor (disorder)
4207272	Hereditary factor VIII deficiency disease without inhibitor	438360006	Hemophilia A without inhibitor
4196358	Panic	79823003	Panic reaction
4196358	Panic	79823003	Panic state
4196358	Panic	79823003	Panic (finding)
4196358	Panic	79823003	Panic
4176571	Severe crushing injury of abdominal organs	48944001	Severe crushing injury of abdominal organs (disorder)
4176571	Severe crushing injury of abdominal organs	48944001	Severe crushing injury of abdominal organs
4195158	Severe bipolar disorder with psychotic features	4441000	Severe bipolar disorder with psychotic features (disorder)
4195158	Severe bipolar disorder with psychotic features	4441000	Severe bipolar disorder with psychotic features
4154283	Severe bipolar I disorder	371599001	Severe bipolar I disorder (disorder)
4154283	Severe bipolar I disorder	371599001	Severe bipolar I disorder
4219740	Borg Breathlessness Score finding	397702004	Borg Breathlessness Score finding
4219740	Borg Breathlessness Score finding	397702004	Borg dyspnoea scale finding
4219740	Borg Breathlessness Score finding	397702004	Borg Scale finding
4219740	Borg Breathlessness Score finding	397702004	Borg dyspnea scale finding
4219740	Borg Breathlessness Score finding	397702004	Borg Breathlessness Score finding (finding)
4219740	Borg Breathlessness Score finding	397702004	Borg Breathlessness Score finding
4219740	Borg Breathlessness Score finding	397702004	Borg dyspnoea scale finding
4219740	Borg Breathlessness Score finding	397702004	Borg Scale finding
4219740	Borg Breathlessness Score finding	397702004	Borg dyspnea scale finding
4219740	Borg Breathlessness Score finding	397702004	Borg Breathlessness Score finding (finding)
4273699	Panic disorder with agoraphobia AND panic attacks in partial remission	63909006	Panic disorder with agoraphobia AND panic attacks in partial remission
4273699	Panic disorder with agoraphobia AND panic attacks in partial remission	63909006	Panic disorder with agoraphobia AND panic attacks in partial remission (disorder)
4161200	Severe bipolar II disorder	371604007	Severe bipolar II disorder
4161200	Severe bipolar II disorder	371604007	Severe bipolar II disorder (disorder)
4037669	Bipolar II disorder, most recent episode major depressive	16295005	Bipolar II disorder, most recent episode major depressive (disorder)
4037669	Bipolar II disorder, most recent episode major depressive	16295005	Bipolar II disorder, most recent episode major depressive
4310821	Bipolar disorder in remission	85248005	Bipolar disorder in remission
4310821	Bipolar disorder in remission	85248005	Bipolar disorder in remission (disorder)
4310821	Bipolar disorder in remission	85248005	Bipolar disorder, in remission
4263298	Retinoblastoma TNM finding	396960007	Retinoblastoma TNM finding (finding)
4263298	Retinoblastoma TNM finding	396960007	Retinoblastoma TNM finding
4234703	pT3 category	90402004	pT3 category
4234703	pT3 category	90402004	pT3 category (finding)
4234703	pT3 category	90402004	pT3 stage
4323827	Mucopolysaccharidosis, MPS-II	70737009	Deficiency of iduronate-2-sulfatase
4323827	Mucopolysaccharidosis, MPS-II	70737009	Iduronate sulphatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	Sulpho-iduronate sulphatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	Mucopolysaccharidosis, MPS-II
4323827	Mucopolysaccharidosis, MPS-II	70737009	Iduronate sulfatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	MPS 2 - Mucopolysaccharidosis 2
4323827	Mucopolysaccharidosis, MPS-II	70737009	Hunter syndrome
4323827	Mucopolysaccharidosis, MPS-II	70737009	Sulfo-iduronate sulfatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	Hunter disease
4323827	Mucopolysaccharidosis, MPS-II	70737009	Deficiency of iduronate-2-sulphatase
4323827	Mucopolysaccharidosis, MPS-II	70737009	Mucopolysaccharidosis type II (disorder)
4323827	Mucopolysaccharidosis, MPS-II	70737009	Hunter's syndrome
4323827	Mucopolysaccharidosis, MPS-II	70737009	Iduronate 2-sulfatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	Sulphoiduronidate sulphatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	Iduronate 2-sulphatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	MPSII - Mucopolysaccharidosis type II
4323827	Mucopolysaccharidosis, MPS-II	70737009	Sulfoiduronidate sulfatase deficiency
4323827	Mucopolysaccharidosis, MPS-II	70737009	Mucopolysaccharidosis type II
380096	Proliferative retinopathy with diabetes mellitus	59276001	Proliferative diabetic retinopathy
380096	Proliferative retinopathy with diabetes mellitus	59276001	PDR - proliferative diabetic retinopathy
380096	Proliferative retinopathy with diabetes mellitus	59276001	Proliferative retinopathy with diabetes mellitus
380096	Proliferative retinopathy with diabetes mellitus	59276001	Proliferative retinopathy co-occurrent and due to diabetes mellitus (disorder)
380096	Proliferative retinopathy with diabetes mellitus	59276001	Proliferative retinopathy co-occurrent and due to diabetes mellitus
380097	Diabetic macular edema	312912001	Diabetic macular edema
380097	Diabetic macular edema	312912001	Macular oedema due to diabetes mallitus
380097	Diabetic macular edema	312912001	Macular oedema co-occurrent and due to diabetes mellitus
380097	Diabetic macular edema	312912001	Macular edema due to diabetes mellitus
380097	Diabetic macular edema	312912001	Macular edema co-occurrent and due to diabetes mellitus (disorder)
380097	Diabetic macular edema	312912001	Diabetic macular oedema
380097	Diabetic macular edema	312912001	Macular edema co-occurrent and due to diabetes mellitus
376683	Nonproliferative diabetic retinopathy	390834004	BDR - Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Background diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	NPDR - Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Non proliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative diabetic retinopathy
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus (disorder)
376683	Nonproliferative diabetic retinopathy	390834004	Nonproliferative retinopathy co-occurrent and due to diabetes mellitus
4261239	Anticipatory anxiety	35429005	Anticipatory anxiety
4261239	Anticipatory anxiety	35429005	Anticipatory anxiety (finding)
4140981	Feeling powerless	33300005	Feeling powerless
4140981	Feeling powerless	33300005	Feeling helpless
4140981	Feeling powerless	33300005	Feeling powerless (finding)
4140981	Feeling powerless	33300005	Powerlessness
4204708	Panic disorder with agoraphobia AND severe panic attacks	5509004	Panic disorder with agoraphobia AND severe panic attacks (disorder)
4204708	Panic disorder with agoraphobia AND severe panic attacks	5509004	Panic disorder with agoraphobia AND severe panic attacks
4250023	Severe major depression with psychotic features	73867007	Severe major depression with psychotic features
4250023	Severe major depression with psychotic features	73867007	Psychotic depression
4250023	Severe major depression with psychotic features	73867007	Severe major depression with psychotic features (disorder)
4176571	Severe crushing injury of abdominal organs	48944001	Severe crushing injury of abdominal organs (disorder)
4176571	Severe crushing injury of abdominal organs	48944001	Severe crushing injury of abdominal organs
4246696	Open crush injury	397182009	Open crush injury (disorder)
4246696	Open crush injury	397182009	Open crush injury
201996	Internal injury of abdominal organs with open wound into cavity	20784007	Internal injury of abdominal organs with open wound into cavity (disorder)
